date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:24:46	25531/25531	---M--	200	added ('OK')	application/javascript	date:Fri,%2021%20May%202021%2015:23:44%20GMT	https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/js/jquery.isotope.mode.js?ver=1.0.0	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/js/jquery.isotope.mode8a54.js	(from https://lifelinewisdomdental.com.au/)
23:24:46	3249/3249	---M--	200	added ('OK')	application/javascript	date:Tue,%2031%20Jul%202018%2017:57:56%20GMT	https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/js/jquery.cmsms-woo-script.js?ver=1.0.0	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/js/jquery.cmsms-woo-script8a54.js	(from https://lifelinewisdomdental.com.au/)
23:24:47	8970/8970	---MCZ	200	added ('OK')	application/javascript	etag:W/%226197c5cf-3508%22	https://stats.wp.com/e-202309.js	C:/My%20Web%20Sites/lifeline-clone/stats.wp.com/e-202309.js	(from https://lifelinewisdomdental.com.au/)
23:24:51	4008/4008	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2016:01:45%20GMT	https://lifelinewisdomdental.com.au/wp-content/plugins/LayerSlider/assets/static/layerslider/img/icon-muted-white.png	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/wp-content/plugins/LayerSlider/assets/static/layerslider/img/icon-muted-white.png	(from https://lifelinewisdomdental.com.au/wp-content/plugins/LayerSlider/assets/static/layerslider/css/layerslider.css?ver=6.11.9)
23:24:52	8784/8784	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Dec%202021%2016:01:45%20GMT	https://lifelinewisdomdental.com.au/wp-content/plugins/LayerSlider/assets/static/layerslider/img/icon-unmuted-white.png	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/wp-content/plugins/LayerSlider/assets/static/layerslider/img/icon-unmuted-white.png	(from https://lifelinewisdomdental.com.au/wp-content/plugins/LayerSlider/assets/static/layerslider/css/layerslider.css?ver=6.11.9)
23:24:57	4598/4598	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2001%20Aug%202017%2015:13:52%20GMT	https://lifelinewisdomdental.com.au/wp-includes/js/mediaelement/mejs-controls.svg	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/wp-includes/js/mediaelement/mejs-controls.svg	(from https://lifelinewisdomdental.com.au/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17)
23:24:59	1069/1069	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Jun%202018%2022:51:36%20GMT	https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/img/select.png	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/img/select.png	(from https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/css/style.css?ver=1.0.0)
23:25:24	265744/265744	---M--	200	added ('OK')	font/woff	date:Tue,%2031%20Jul%202018%2017:57:48%20GMT	https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/css/fonts/fontello.woff?13836975	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/css/fonts/fontelloac2f.woff	(from https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/css/fontello.css?ver=1.0.0)
23:25:25	326/326	---M--	200	added ('OK')	text/html	date:Tue,%2031%20Jul%202018%2017:57:56%20GMT	https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/img/ilightbox/closedhand.cur	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/img/ilightbox/closedhand.html	(from https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/css/ilightbox.css?ver=2.2.0)
23:25:27	9574/9574	---M--	200	added ('OK')	image/gif	date:Tue,%2031%20Jul%202018%2017:57:56%20GMT	https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/img/ilightbox/dark-skin/preloader.gif	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/img/ilightbox/dark-skin/preloader.gif	(from https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/css/ilightbox-skins/dark-skin.css?ver=2.2.0)
23:25:30	930/930	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Jul%202018%2017:57:56%20GMT	https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/img/ilightbox/dark-skin/caption-bg.png	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/img/ilightbox/dark-skin/caption-bg.png	(from https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/css/ilightbox-skins/dark-skin.css?ver=2.2.0)
23:25:31	2259/2259	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Jul%202018%2017:57:56%20GMT	https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/img/ilightbox/dark-skin/alert.png	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/img/ilightbox/dark-skin/alert.png	(from https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/css/ilightbox-skins/dark-skin.css?ver=2.2.0)
23:25:33	843/843	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Jul%202018%2017:57:56%20GMT	https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/img/ilightbox/dark-skin/buttons.png	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/img/ilightbox/dark-skin/buttons.png	(from https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/css/ilightbox-skins/dark-skin.css?ver=2.2.0)
23:25:34	243/243	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Jul%202018%2017:57:56%20GMT	https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/img/ilightbox/dark-skin/fullscreen-icon-64.png	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/img/ilightbox/dark-skin/fullscreen-icon-64.png	(from https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/css/ilightbox-skins/dark-skin.css?ver=2.2.0)
23:25:35	421240/421240	---M--	200	added ('OK')	font/ttf	date:Tue,%2031%20Jul%202018%2017:57:48%20GMT	https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/css/fonts/fontello.ttf?13836975	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/css/fonts/fontelloac2f.ttf	(from https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/css/fontello.css?ver=1.0.0)
23:25:35	229/229	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Jul%202018%2017:57:56%20GMT	https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/img/ilightbox/dark-skin/fullscreen-icon-ie.png	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/img/ilightbox/dark-skin/fullscreen-icon-ie.png	(from https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/css/ilightbox-skins/dark-skin.css?ver=2.2.0)
23:25:39	997/997	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Jul%202018%2017:57:56%20GMT	https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/img/ilightbox/dark-skin/x-mark-icon-ie.png	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/img/ilightbox/dark-skin/x-mark-icon-ie.png	(from https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/css/ilightbox-skins/dark-skin.css?ver=2.2.0)
23:25:40	502/502	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Jul%202018%2017:57:56%20GMT	https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/img/ilightbox/dark-skin/arrow-next-icon-64.png	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/img/ilightbox/dark-skin/arrow-next-icon-64.png	(from https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/css/ilightbox-skins/dark-skin.css?ver=2.2.0)
23:25:41	654/654	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Jul%202018%2017:57:56%20GMT	https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/img/ilightbox/dark-skin/arrow-next-icon-ie.png	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/img/ilightbox/dark-skin/arrow-next-icon-ie.png	(from https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/css/ilightbox-skins/dark-skin.css?ver=2.2.0)
23:25:43	626/626	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Jul%202018%2017:57:56%20GMT	https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/img/ilightbox/dark-skin/arrow-prev-icon-64.png	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/img/ilightbox/dark-skin/arrow-prev-icon-64.png	(from https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/css/ilightbox-skins/dark-skin.css?ver=2.2.0)
23:25:45	609/609	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Jul%202018%2017:57:56%20GMT	https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/img/ilightbox/dark-skin/play-icon-64.png	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/img/ilightbox/dark-skin/play-icon-64.png	(from https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/css/ilightbox-skins/dark-skin.css?ver=2.2.0)
23:25:47	683/683	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Jul%202018%2017:57:56%20GMT	https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/img/ilightbox/dark-skin/play-icon-ie.png	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/img/ilightbox/dark-skin/play-icon-ie.png	(from https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/css/ilightbox-skins/dark-skin.css?ver=2.2.0)
23:25:48	209/209	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Jul%202018%2017:57:56%20GMT	https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/img/ilightbox/dark-skin/pause-icon-64.png	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/img/ilightbox/dark-skin/pause-icon-64.png	(from https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/css/ilightbox-skins/dark-skin.css?ver=2.2.0)
23:25:50	250/250	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Jul%202018%2017:57:56%20GMT	https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/img/ilightbox/dark-skin/pause-icon-ie.png	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/img/ilightbox/dark-skin/pause-icon-ie.png	(from https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/css/ilightbox-skins/dark-skin.css?ver=2.2.0)
23:25:52	2074/2074	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Jul%202018%2017:57:56%20GMT	https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/img/ilightbox/dark-skin/thumb-overlay-play.png	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/img/ilightbox/dark-skin/thumb-overlay-play.png	(from https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/css/ilightbox-skins/dark-skin.css?ver=2.2.0)
23:25:53	739/739	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Jul%202018%2017:57:56%20GMT	https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/img/ilightbox/dark-skin/arrow-next-vertical-icon-64.png	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/img/ilightbox/dark-skin/arrow-next-vertical-icon-64.png	(from https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/css/ilightbox-skins/dark-skin.css?ver=2.2.0)
23:25:54	714/714	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Jul%202018%2017:57:56%20GMT	https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/img/ilightbox/dark-skin/arrow-prev-vertical-icon-64.png	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/img/ilightbox/dark-skin/arrow-prev-vertical-icon-64.png	(from https://lifelinewisdomdental.com.au/wp-content/themes/yoga-fit/css/ilightbox-skins/dark-skin.css?ver=2.2.0)
23:25:56	1009/1009	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2004:40:30%20GMT	https://lifelinewisdomdental.com.au/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls.png	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls.png	(from https://lifelinewisdomdental.com.au/wp-content/plugins/jetpack/css/jetpack.css?ver=11.8.4)
23:25:57	1944/1944	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2004:40:30%20GMT	https://lifelinewisdomdental.com.au/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls-2x.png	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/wp-content/plugins/jetpack/modules/shortcodes/img/slideshow-controls-2x.png	(from https://lifelinewisdomdental.com.au/wp-content/plugins/jetpack/css/jetpack.css?ver=11.8.4)
23:25:58	5704/5704	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2004:40:30%20GMT	https://lifelinewisdomdental.com.au/wp-content/plugins/jetpack/modules/shortcodes/images/slide-nav.png	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/wp-content/plugins/jetpack/modules/shortcodes/images/slide-nav.png	(from https://lifelinewisdomdental.com.au/wp-content/plugins/jetpack/css/jetpack.css?ver=11.8.4)
23:26:00	2039/2039	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2004:40:30%20GMT	https://lifelinewisdomdental.com.au/wp-content/plugins/jetpack/modules/shortcodes/images/expand.png	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/wp-content/plugins/jetpack/modules/shortcodes/images/expand.png	(from https://lifelinewisdomdental.com.au/wp-content/plugins/jetpack/css/jetpack.css?ver=11.8.4)
23:26:01	2072/2072	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2004:40:30%20GMT	https://lifelinewisdomdental.com.au/wp-content/plugins/jetpack/modules/shortcodes/images/collapse.png	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/wp-content/plugins/jetpack/modules/shortcodes/images/collapse.png	(from https://lifelinewisdomdental.com.au/wp-content/plugins/jetpack/css/jetpack.css?ver=11.8.4)
23:26:03	21370/21370	---M--	200	added ('OK')	image/png	etag:%22508ff2f2-537a%22	https://secure.gravatar.com/images/grav-share-sprite.png	C:/My%20Web%20Sites/lifeline-clone/secure.gravatar.com/images/grav-share-sprite.png	(from https://lifelinewisdomdental.com.au/wp-content/plugins/jetpack/css/jetpack.css?ver=11.8.4)
23:26:05	40778/40778	---MC-	200	added ('OK')	application/json	date:Thu,%2002%20Mar%202023%2017:56:04%20GMT	https://lifelinewisdomdental.com.au/wp-json/wp/v2/pages/60	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/wp-json/wp/v2/pages/60.json	(from https://lifelinewisdomdental.com.au/about/)
23:26:07	2486/2486	---MC-	200	added ('OK')	application/json	date:Thu,%2002%20Mar%202023%2017:56:06%20GMT	https://lifelinewisdomdental.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flifelinewisdomdental.com.au%2Fabout%2F	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/wp-json/oembed/1.0/embed6f6c.json	(from https://lifelinewisdomdental.com.au/about/)
23:26:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Mar%202023%2017:56:07%20GMT	https://lifelinewisdomdental.com.au/?p=60	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/index0721.html	(from https://lifelinewisdomdental.com.au/about/)
23:26:08	2556/2556	---MC-	200	added ('OK')	text/xml	date:Thu,%2002%20Mar%202023%2017:56:07%20GMT	https://lifelinewisdomdental.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flifelinewisdomdental.com.au%2Fabout%2F&format=xml	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/wp-json/oembed/1.0/embed40d4	(from https://lifelinewisdomdental.com.au/about/)
23:26:09	69333/69333	---M--	200	added ('OK')	image/jpeg	etag:%2276de4eb53d0ede6c%22	https://i0.wp.com/lifelinewisdomdental.com.au/wp-content/uploads/2021/12/5-2.jpg?fit=1024%2C699&ssl=1	C:/My%20Web%20Sites/lifeline-clone/i0.wp.com/lifelinewisdomdental.com.au/wp-content/uploads/2021/12/5-26497.jpg	(from https://lifelinewisdomdental.com.au/about/)
23:26:10	872/872	---MC-	200	added ('OK')	application/rss+xml	date:Mon,%2010%20Oct%202022%2002:29:38%20GMT	https://lifelinewisdomdental.com.au/treatments/feed/	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/treatments/feed/index.html	(from https://lifelinewisdomdental.com.au/treatments/)
23:26:11	32920/32920	---MC-	200	added ('OK')	application/json	date:Thu,%2002%20Mar%202023%2017:56:10%20GMT	https://lifelinewisdomdental.com.au/wp-json/wp/v2/pages/907	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/wp-json/wp/v2/pages/907.json	(from https://lifelinewisdomdental.com.au/treatments/)
23:26:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Mar%202023%2017:56:12%20GMT	https://lifelinewisdomdental.com.au/?p=907	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/indexa5c3.html	(from https://lifelinewisdomdental.com.au/treatments/)
23:26:13	2511/2511	---MC-	200	added ('OK')	application/json	date:Thu,%2002%20Mar%202023%2017:56:12%20GMT	https://lifelinewisdomdental.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flifelinewisdomdental.com.au%2Ftreatments%2F	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/wp-json/oembed/1.0/embed05d0.json	(from https://lifelinewisdomdental.com.au/treatments/)
23:26:15	2581/2581	---MC-	200	added ('OK')	text/xml	date:Thu,%2002%20Mar%202023%2017:56:14%20GMT	https://lifelinewisdomdental.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flifelinewisdomdental.com.au%2Ftreatments%2F&format=xml	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/wp-json/oembed/1.0/embedd69e	(from https://lifelinewisdomdental.com.au/treatments/)
23:26:15	19673/19673	---M--	200	added ('OK')	image/jpeg	etag:%220a7f43e20dac3a8c%22	https://i0.wp.com/lifelinewisdomdental.com.au/wp-content/uploads/2015/04/bg3-1.jpg?resize=580%2C400&ssl=1	C:/My%20Web%20Sites/lifeline-clone/i0.wp.com/lifelinewisdomdental.com.au/wp-content/uploads/2015/04/bg3-17efa.jpg	(from https://lifelinewisdomdental.com.au/treatments/)
23:26:16	34710/34710	---M--	200	added ('OK')	image/jpeg	etag:%22553e6f5556849454%22	https://i0.wp.com/lifelinewisdomdental.com.au/wp-content/uploads/2015/05/clear-aligners.jpg?resize=580%2C400&ssl=1	C:/My%20Web%20Sites/lifeline-clone/i0.wp.com/lifelinewisdomdental.com.au/wp-content/uploads/2015/05/clear-aligners7efa.jpg	(from https://lifelinewisdomdental.com.au/treatments/)
23:26:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Mar%202023%2017:56:17%20GMT	https://lifelinewisdomdental.com.au/clear-aligners-therapy	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/clear-aligners-therapy.a2.delayed	(from https://lifelinewisdomdental.com.au/treatments/)
23:26:17	20974/20974	---M--	200	added ('OK')	image/jpeg	etag:%22b4f54d608773fa6f%22	https://i0.wp.com/lifelinewisdomdental.com.au/wp-content/uploads/2015/08/2366966.jpg?resize=580%2C400&ssl=1	C:/My%20Web%20Sites/lifeline-clone/i0.wp.com/lifelinewisdomdental.com.au/wp-content/uploads/2015/08/23669667efa.jpg	(from https://lifelinewisdomdental.com.au/treatments/)
23:26:18	112001/112001	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2017:56:16%20GMT	https://lifelinewisdomdental.com.au/children-dental/	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/children-dental/index.html	(from https://lifelinewisdomdental.com.au/treatments/)
23:26:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Mar%202023%2017:56:19%20GMT	https://lifelinewisdomdental.com.au/dental-checkup	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/dental-checkup.a4.delayed	(from https://lifelinewisdomdental.com.au/treatments/)
23:26:19	41420/41420	---M--	200	added ('OK')	image/jpeg	etag:%22c7142875d833ca92%22	https://i0.wp.com/lifelinewisdomdental.com.au/wp-content/uploads/2015/08/dentist-1864921_1920.jpg?resize=580%2C400&ssl=1	C:/My%20Web%20Sites/lifeline-clone/i0.wp.com/lifelinewisdomdental.com.au/wp-content/uploads/2015/08/dentist-1864921_19207efa.jpg	(from https://lifelinewisdomdental.com.au/treatments/)
23:26:24	133202/133202	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2017:56:19%20GMT	https://lifelinewisdomdental.com.au/clear-aligners-therapy/	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/clear-aligners-therapy/index.html	(from https://lifelinewisdomdental.com.au/treatments/)
23:26:24	125666/125666	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2017:56:21%20GMT	https://lifelinewisdomdental.com.au/dental-fillings-restorations/	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/dental-fillings-restorations/index.html	(from https://lifelinewisdomdental.com.au/treatments/)
23:26:25	152518/152518	---M--	200	added ('OK')	image/jpeg	etag:%22c8222c01bec4c0e7%22	https://i0.wp.com/lifelinewisdomdental.com.au/wp-content/uploads/2015/04/1497369005.jpg?resize=500%2C223&ssl=1	C:/My%20Web%20Sites/lifeline-clone/i0.wp.com/lifelinewisdomdental.com.au/wp-content/uploads/2015/04/1497369005fe2c.jpg	(from https://lifelinewisdomdental.com.au/treatments/)
23:26:25	32688/32688	---M--	200	added ('OK')	image/jpeg	etag:%22fe3ced992cd11268%22	https://i0.wp.com/lifelinewisdomdental.com.au/wp-content/uploads/2015/04/denture-2.jpg?resize=580%2C400&ssl=1	C:/My%20Web%20Sites/lifeline-clone/i0.wp.com/lifelinewisdomdental.com.au/wp-content/uploads/2015/04/denture-27efa.jpg	(from https://lifelinewisdomdental.com.au/treatments/)
23:26:26	116031/116031	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2017:56:21%20GMT	https://lifelinewisdomdental.com.au/dental-checkup/	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/dental-checkup/index.html	(from https://lifelinewisdomdental.com.au/treatments/)
23:26:26	150541/150541	---M--	200	added ('OK')	image/jpeg	etag:%22744a3cedf78723d9%22	https://i0.wp.com/lifelinewisdomdental.com.au/wp-content/uploads/2015/04/denture-2.jpg?fit=1007%2C806&ssl=1	C:/My%20Web%20Sites/lifeline-clone/i0.wp.com/lifelinewisdomdental.com.au/wp-content/uploads/2015/04/denture-2698b.jpg	(from https://lifelinewisdomdental.com.au/treatments/)
23:26:26	6117/6117	---M--	200	added ('OK')	image/jpeg	etag:%22ac726af5c6f741a0%22	https://i0.wp.com/lifelinewisdomdental.com.au/wp-content/uploads/2015/04/dental-thumb-1.jpg?fit=330%2C153&ssl=1	C:/My%20Web%20Sites/lifeline-clone/i0.wp.com/lifelinewisdomdental.com.au/wp-content/uploads/2015/04/dental-thumb-1b5cd.jpg	(from https://lifelinewisdomdental.com.au/treatments/)
23:26:27	5460/5460	---M--	200	added ('OK')	image/jpeg	etag:%22fc29c6cedbe4b507%22	https://i0.wp.com/lifelinewisdomdental.com.au/wp-content/uploads/2015/08/emergency.jpg?resize=308%2C164&ssl=1	C:/My%20Web%20Sites/lifeline-clone/i0.wp.com/lifelinewisdomdental.com.au/wp-content/uploads/2015/08/emergencyd756.jpg	(from https://lifelinewisdomdental.com.au/treatments/)
23:26:29	115578/115578	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2017:56:27%20GMT	https://lifelinewisdomdental.com.au/dentures/	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/dentures/index.html	(from https://lifelinewisdomdental.com.au/treatments/)
23:26:29	20485/20485	---M--	200	added ('OK')	image/jpeg	etag:%2204de22263ae24b5e%22	https://i0.wp.com/lifelinewisdomdental.com.au/wp-content/uploads/2015/08/fissure-sealant.jpg?resize=500%2C368&ssl=1	C:/My%20Web%20Sites/lifeline-clone/i0.wp.com/lifelinewisdomdental.com.au/wp-content/uploads/2015/08/fissure-sealantffbf.jpg	(from https://lifelinewisdomdental.com.au/treatments/)
23:26:30	75346/75346	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2017:56:27%20GMT	https://lifelinewisdomdental.com.au/project/dental-x-ray/	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/project/dental-x-ray/index.html	(from https://lifelinewisdomdental.com.au/treatments/)
23:26:30	116904/116904	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Mar%202023%2017:56:29%20GMT	https://lifelinewisdomdental.com.au/emergency-dental/	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/emergency-dental/index.html	(from https://lifelinewisdomdental.com.au/treatments/)
23:26:32	22001/22001	---MC-	200	added ('OK')	application/json	date:Thu,%2002%20Mar%202023%2017:56:31%20GMT	https://lifelinewisdomdental.com.au/wp-json/wp/v2/pages/401	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/wp-json/wp/v2/pages/401.json	(from https://lifelinewisdomdental.com.au/promotions/)
23:26:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Mar%202023%2017:56:33%20GMT	https://lifelinewisdomdental.com.au/?p=401	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/indexfef8.html	(from https://lifelinewisdomdental.com.au/promotions/)
23:26:33	2511/2511	---MC-	200	added ('OK')	application/json	date:Thu,%2002%20Mar%202023%2017:56:33%20GMT	https://lifelinewisdomdental.com.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flifelinewisdomdental.com.au%2Fpromotions%2F	C:/My%20Web%20Sites/lifeline-clone/lifelinewisdomdental.com.au/wp-json/oembed/1.0/embed2756.json	(from https://lifelinewisdomdental.com.au/promotions/)
